geo_code1,geo_code2,all,from_home,train,bus,car_driver,car_passenger,bicycle,foot,other,dist_euclidean,dist_bands
S02001633,S02001627,44,0,0,7,27,2,5,3,0,2089.519601897319,"(1,3] km"
S02001633,S02001629,11,0,0,2,6,0,0,3,0,683.794422410761,"[0,1] km"
S02001633,S02001630,28,0,0,6,18,1,2,1,0,1052.860733668968,"(1,3] km"
S02001633,S02001631,21,0,0,3,8,0,1,9,0,1466.6263877950125,"(1,3] km"
S02001633,S02001632,36,0,0,3,20,1,0,12,0,920.2181976616413,"[0,1] km"
S02001633,S02001633,56,0,0,2,11,0,0,43,0,0,"[0,1] km"
S02001633,S02001634,13,0,0,1,8,0,0,4,0,1079.0754167355685,"(1,3] km"
S02001633,S02001635,11,0,0,3,5,0,0,3,0,1237.5478873371758,"(1,3] km"
S02001633,S02001640,34,0,0,9,19,0,5,0,1,6306.358438651201,"(6,10] km"
S02001633,S02001641,13,0,0,4,7,2,0,0,0,5502.343303569819,"(3,6] km"
S02001633,S02001642,21,0,0,1,16,2,0,2,0,4533.726662036346,"(3,6] km"
S02001633,S02001643,13,0,0,4,7,2,0,0,0,4454.873969594172,"(3,6] km"
S02001633,S02001644,15,0,0,2,11,0,2,0,0,3891.5788576650098,"(3,6] km"
S02001633,S02001645,10,0,0,1,9,0,0,0,0,3423.3882681752116,"(3,6] km"
S02001633,S02001647,18,0,0,6,7,2,0,2,1,3808.85415736285,"(3,6] km"
S02001633,S02001655,21,0,0,10,6,1,3,1,0,4545.622684268316,"(3,6] km"
S02001633,S02001656,16,0,0,9,4,2,1,0,0,5252.224218172431,"(3,6] km"
S02001633,S02001657,16,0,0,6,6,1,2,0,1,5084.482394924684,"(3,6] km"
S02001633,S02001658,21,0,0,8,8,2,3,0,0,5768.328299739671,"(3,6] km"
S02001633,S02001660,66,0,2,34,19,3,4,3,1,6096.009890789687,"(6,10] km"
S02001633,S02001663,20,0,0,1,12,1,4,1,1,7353.083554544421,"(6,10] km"
S02001633,S02001670,14,0,0,1,11,1,0,1,0,8818.605893890714,"(6,10] km"
S02001633,S02001682,56,0,5,6,42,2,0,1,0,11070.931401207665,"(10,15] km"
S02001633,S02001683,21,0,0,6,12,1,2,0,0,16261.058917799324,"(15,20] km"
S02001634,S02001586,20,0,0,9,7,1,3,0,0,9627.805985418736,"(6,10] km"
S02001634,S02001611,17,0,0,6,8,3,0,0,0,3125.106591555674,"(3,6] km"
S02001634,S02001616,12,0,0,4,6,2,0,0,0,5398.7131652387025,"(3,6] km"
S02001634,S02001620,45,0,0,26,12,1,3,3,0,4498.482274995977,"(3,6] km"
S02001634,S02001621,26,0,1,17,5,0,2,1,0,3299.711513123857,"(3,6] km"
S02001634,S02001622,98,0,0,71,12,5,3,7,0,3503.731780219932,"(3,6] km"
S02001634,S02001623,12,0,0,8,2,0,0,2,0,3084.814598684814,"(3,6] km"
S02001634,S02001626,32,0,0,2,13,2,0,15,0,928.2618602836355,"[0,1] km"
S02001634,S02001627,40,0,0,9,23,2,0,5,1,2406.1040958649237,"(1,3] km"
S02001634,S02001631,14,0,0,5,7,1,0,1,0,2294.62457223269,"(1,3] km"
S02001634,S02001632,18,0,0,0,9,1,0,8,0,1132.6946088499103,"(1,3] km"
S02001634,S02001633,28,0,0,1,9,0,0,18,0,1079.0754167355685,"(1,3] km"
S02001634,S02001634,14,0,0,1,3,1,0,9,0,0,"[0,1] km"
S02001634,S02001635,14,0,0,4,8,0,0,2,0,373.9950442311866,"[0,1] km"
S02001634,S02001640,25,0,0,7,12,0,2,3,1,5227.292470327396,"(3,6] km"
S02001634,S02001642,19,0,0,6,9,3,0,1,0,3455.2361652386176,"(3,6] km"
S02001634,S02001643,10,0,0,1,9,0,0,0,0,3378.0857637025483,"(3,6] km"
S02001634,S02001645,11,0,0,4,7,0,0,0,0,2401.1060514422525,"(1,3] km"
S02001634,S02001649,12,0,0,5,7,0,0,0,0,4201.410518717827,"(3,6] km"
S02001634,S02001655,16,0,0,6,9,0,0,1,0,3605.3673029884785,"(3,6] km"
S02001634,S02001656,11,0,0,11,0,0,0,0,0,4370.5378846574895,"(3,6] km"
S02001634,S02001658,12,0,0,7,2,1,0,2,0,4888.326762198415,"(3,6] km"
S02001634,S02001660,50,0,0,36,6,5,2,1,0,5362.143653669801,"(3,6] km"
S02001634,S02001663,16,0,0,2,13,0,1,0,0,6476.384098249405,"(6,10] km"
S02001634,S02001670,18,0,0,5,11,2,0,0,0,7852.329124254014,"(6,10] km"
S02001634,S02001682,54,0,0,12,36,3,1,0,2,10445.085154905615,"(10,15] km"
S02001634,S02001683,10,0,1,2,7,0,0,0,0,15671.961928408131,"(15,20] km"
S02001635,S02001586,14,0,0,7,4,1,1,1,0,9260.180171906552,"(6,10] km"
S02001635,S02001609,12,0,0,5,7,0,0,0,0,3372.8109696367073,"(3,6] km"
S02001635,S02001611,13,0,0,7,3,0,0,3,0,2751.142074509581,"(1,3] km"
S02001635,S02001612,10,0,0,5,2,0,0,3,0,3360.7433756721834,"(3,6] km"
S02001635,S02001616,23,0,0,7,13,1,2,0,0,5026.612047091967,"(3,6] km"
S02001635,S02001619,10,0,1,7,1,0,0,1,0,5156.379961773552,"(3,6] km"
S02001635,S02001620,69,0,1,47,9,4,6,1,1,4142.164485832183,"(3,6] km"
S02001635,S02001621,29,0,0,22,4,1,0,2,0,2928.7764933579706,"(1,3] km"
S02001635,S02001622,171,0,1,115,17,7,8,21,2,3155.0999942413405,"(3,6] km"
S02001635,S02001623,24,0,1,7,8,2,2,3,1,2729.653971238041,"(1,3] km"
S02001635,S02001624,12,0,0,2,2,4,0,4,0,1970.1949395482097,"(1,3] km"
S02001635,S02001625,16,0,0,1,6,2,0,7,0,1602.1728783665903,"(1,3] km"
S02001635,S02001626,52,0,0,5,9,2,1,35,0,615.003967326085,"[0,1] km"
S02001635,S02001627,52,0,0,16,24,4,3,2,3,2164.3646722565572,"(1,3] km"
S02001635,S02001630,26,0,0,15,10,0,1,0,0,2276.4766505512816,"(1,3] km"
S02001635,S02001631,19,0,0,10,9,0,0,0,0,2579.1233598958815,"(1,3] km"
S02001635,S02001632,42,0,0,10,19,0,5,8,0,1481.0554877657655,"(1,3] km"
S02001635,S02001633,18,0,0,0,8,0,0,10,0,1237.5478873371758,"(1,3] km"
S02001635,S02001634,18,0,0,1,7,0,0,10,0,373.9950442311866,"[0,1] km"
S02001635,S02001635,22,0,0,2,3,0,0,17,0,0,"[0,1] km"
S02001635,S02001640,34,0,0,13,17,0,0,4,0,5136.231060315031,"(3,6] km"
S02001635,S02001642,19,0,0,2,12,2,0,3,0,3383.032407805524,"(3,6] km"
S02001635,S02001643,15,0,0,5,8,2,0,0,0,3265.078040121386,"(3,6] km"
S02001635,S02001644,13,0,0,6,3,0,2,2,0,2668.7645521572517,"(1,3] km"
S02001635,S02001647,16,0,0,11,1,1,1,2,0,2581.525135311184,"(1,3] km"
S02001635,S02001653,11,0,0,4,5,0,2,0,0,3739.346017356504,"(3,6] km"
S02001635,S02001655,21,0,0,16,4,0,0,1,0,3328.9201964177905,"(3,6] km"
S02001635,S02001656,25,0,0,18,3,0,2,2,0,4068.0249989514864,"(3,6] km"
S02001635,S02001660,65,0,0,50,6,2,4,3,0,5018.401322949366,"(3,6] km"
S02001635,S02001663,15,0,0,2,11,1,1,0,0,6174.889049363179,"(6,10] km"
S02001635,S02001670,21,0,0,8,11,2,0,0,0,7594.946141963452,"(6,10] km"
S02001635,S02001682,62,0,0,21,34,4,2,0,1,10087.476003017962,"(10,15] km"
S02001635,S02001683,19,0,0,9,8,1,0,0,1,15311.186080129251,"(15,20] km"
S02001635,S02001684,11,0,0,0,11,0,0,0,0,16673.050709219402,"(15,20] km"
S02001636,S02001586,16,0,0,5,11,0,0,0,0,9901.821054255006,"(6,10] km"
S02001636,S02001589,13,0,0,4,9,0,0,0,0,7375.636938894761,"(6,10] km"
S02001636,S02001609,12,0,0,2,7,1,2,0,0,4254.570718109815,"(3,6] km"
S02001636,S02001616,11,0,0,0,7,2,2,0,0,5734.438766108107,"(3,6] km"
S02001636,S02001620,62,0,0,38,16,3,3,1,1,4725.118307481265,"(3,6] km"
S02001636,S02001621,12,0,0,5,3,2,2,0,0,3640.2896455671967,"(3,6] km"
S02001636,S02001622,101,0,0,70,10,10,3,6,2,3708.804431792526,"(3,6] km"
S02001636,S02001623,10,0,0,3,4,0,2,1,0,3327.797653880627,"(3,6] km"
S02001636,S02001626,27,0,0,3,10,1,0,11,2,1203.3064428137798,"(1,3] km"
S02001636,S02001627,43,0,0,16,22,4,1,0,0,3059.210176613652,"(3,6] km"
S02001636,S02001632,30,0,0,5,17,0,0,8,0,1224.6743462400289,"(1,3] km"
S02001636,S02001633,11,0,0,2,5,0,0,4,0,1591.505602010006,"(1,3] km"
S02001636,S02001634,16,0,0,1,7,0,0,8,0,662.1686973838159,"[0,1] km"
S02001636,S02001636,18,0,0,3,6,0,0,9,0,0,"[0,1] km"
S02001636,S02001637,15,0,0,0,7,2,0,6,0,1065.1148251858099,"(1,3] km"
S02001636,S02001638,13,0,0,0,8,0,0,5,0,1387.0535230222108,"(1,3] km"
S02001636,S02001640,38,0,0,2,25,3,4,4,0,4820.136310250527,"(3,6] km"
S02001636,S02001642,17,0,0,2,3,4,4,4,0,3044.7123180149547,"(3,6] km"
S02001636,S02001643,12,0,0,4,5,1,0,2,0,3033.222274944008,"(3,6] km"
S02001636,S02001644,19,0,0,4,11,0,1,2,1,2595.3327684086207,"(1,3] km"
S02001636,S02001647,13,0,0,8,5,0,0,0,0,2817.176755578166,"(1,3] km"
S02001636,S02001655,21,0,0,10,7,0,1,3,0,3582.5258074591407,"(3,6] km"
S02001636,S02001656,31,0,0,19,6,4,1,1,0,4403.2330090335045,"(3,6] km"
S02001636,S02001657,10,0,0,4,3,0,2,1,0,4178.228619957603,"(3,6] km"
S02001636,S02001658,15,0,0,8,4,2,0,0,1,4913.133846451471,"(3,6] km"
S02001636,S02001660,46,0,0,29,9,4,2,2,0,5522.910108019954,"(3,6] km"
S02001636,S02001663,17,0,0,3,11,0,2,0,1,6484.3249814882865,"(6,10] km"
S02001636,S02001667,10,0,0,3,3,0,3,0,1,6097.665449002899,"(6,10] km"
S02001636,S02001670,14,0,0,6,6,2,0,0,0,7736.43535957594,"(6,10] km"
S02001636,S02001682,43,0,1,4,33,1,2,1,1,10650.196558699952,"(10,15] km"
S02001636,S02001683,18,0,1,5,7,2,1,1,1,15888.507742614764,"(15,20] km"
S02001637,S02001586,21,0,0,8,13,0,0,0,0,8982.535004258727,"(6,10] km"
S02001637,S02001587,11,0,0,5,5,1,0,0,0,7709.623545868538,"(6,10] km"
S02001637,S02001609,12,0,0,4,6,0,1,0,1,3794.3695709339318,"(3,6] km"
S02001637,S02001611,21,0,0,7,12,1,0,1,0,2886.6781070967863,"(1,3] km"
S02001637,S02001619,19,0,0,14,5,0,0,0,0,4805.974605429793,"(3,6] km"
S02001637,S02001620,66,0,0,52,5,4,2,1,2,3800.4529902168347,"(3,6] km"
S02001637,S02001621,23,0,0,15,4,0,2,2,0,2877.809585631635,"(1,3] km"
S02001637,S02001622,152,0,0,96,9,4,9,33,1,2785.653565475293,"(1,3] km"
S02001637,S02001623,32,0,0,8,6,0,0,17,1,2457.126438894468,"(1,3] km"
S02001637,S02001625,21,0,0,4,5,0,0,12,0,868.3414647604703,"[0,1] km"
S02001637,S02001626,20,0,0,0,5,1,0,14,0,833.2514323212205,"[0,1] km"
S02001637,S02001627,33,0,0,14,15,1,2,1,0,3134.8170365651176,"(3,6] km"
S02001637,S02001630,21,0,0,9,9,2,1,0,0,3406.499834610766,"(3,6] km"
S02001637,S02001632,23,0,0,3,11,2,0,7,0,2250.5713173844947,"(1,3] km"
S02001637,S02001634,16,0,0,5,3,1,0,7,0,1278.8405357526678,"(1,3] km"
S02001637,S02001637,22,0,0,3,2,0,0,17,0,0,"[0,1] km"
S02001637,S02001640,40,0,0,11,18,2,2,7,0,3961.6884615424574,"(3,6] km"
S02001637,S02001642,37,0,0,9,16,0,6,6,0,2201.652033074935,"(1,3] km"
S02001637,S02001643,24,0,0,6,9,1,0,8,0,2101.4058111721874,"(1,3] km"
S02001637,S02001644,28,0,0,9,6,2,2,9,0,1568.0235778189854,"(1,3] km"
S02001637,S02001645,11,0,0,4,2,1,0,4,0,1217.9442667204287,"(1,3] km"
S02001637,S02001647,16,0,0,8,4,1,1,2,0,1763.9254202859552,"(1,3] km"
S02001637,S02001649,12,0,0,5,6,1,0,0,0,2937.4491084310825,"(1,3] km"
S02001637,S02001653,15,0,0,9,3,1,0,1,1,2790.2065455748952,"(1,3] km"
S02001637,S02001655,28,0,0,13,9,2,2,2,0,2525.3020889451277,"(1,3] km"
S02001637,S02001656,20,0,0,15,1,0,1,3,0,3358.0807473983436,"(3,6] km"
S02001637,S02001660,57,0,0,33,9,5,2,7,1,4536.285048100553,"(3,6] km"
S02001637,S02001663,36,0,0,19,15,1,0,1,0,5426.549215934834,"(3,6] km"
S02001637,S02001670,27,0,0,16,8,3,0,0,0,6676.275317829061,"(6,10] km"
S02001637,S02001682,75,0,1,26,46,2,0,0,0,9673.080198154865,"(6,10] km"
S02001637,S02001683,15,0,0,8,7,0,0,0,0,14912.02319749428,"(10,15] km"
S02001638,S02001586,33,0,0,21,12,0,0,0,0,8966.05126778901,"(6,10] km"
S02001638,S02001609,20,0,0,6,10,1,2,1,0,4083.957915139456,"(3,6] km"
S02001638,S02001611,20,0,0,7,12,1,0,0,0,3110.551301528002,"(3,6] km"
S02001638,S02001616,12,0,0,7,2,3,0,0,0,4994.725401610297,"(3,6] km"
S02001638,S02001620,77,0,0,57,3,4,6,7,0,3812.581919824214,"(3,6] km"
S02001638,S02001621,22,0,0,15,2,3,0,2,0,3036.706728709782,"(3,6] km"
S02001638,S02001622,175,0,0,110,22,4,5,28,6,2819.826483982175,"(1,3] km"
S02001638,S02001623,15,0,0,5,4,0,0,6,0,2549.840264961538,"(1,3] km"
S02001638,S02001625,26,0,0,5,9,0,2,10,0,946.3419889009779,"[0,1] km"
S02001638,S02001626,18,0,0,1,9,1,0,7,0,1272.9762671761368,"(1,3] km"
S02001638,S02001627,44,0,0,20,16,2,6,0,0,3570.1443962610506,"(3,6] km"
S02001638,S02001630,10,0,0,3,7,0,0,0,0,3844.991483386976,"(3,6] km"
S02001638,S02001631,16,0,0,7,9,0,0,0,0,3880.3031800684416,"(3,6] km"
S02001638,S02001632,25,0,0,6,16,1,0,2,0,2608.736441892987,"(1,3] km"
S02001638,S02001633,19,0,0,1,8,3,0,7,0,2793.726599485633,"(1,3] km"
S02001638,S02001634,10,0,0,0,4,0,1,5,0,1714.709808965757,"(1,3] km"
S02001638,S02001636,24,0,0,1,11,2,0,10,0,1387.0535230222108,"(1,3] km"
S02001638,S02001637,15,0,2,1,5,0,0,7,0,463.9168056322097,"[0,1] km"
S02001638,S02001638,43,0,0,12,14,2,0,15,0,0,"[0,1] km"
S02001638,S02001639,13,0,0,1,4,0,0,8,0,751.1475217678525,"[0,1] km"
S02001638,S02001640,56,0,0,24,11,7,0,14,0,3512.991528463655,"(3,6] km"
S02001638,S02001642,29,0,0,10,4,1,1,13,0,1744.951026148637,"(1,3] km"
S02001638,S02001643,30,0,0,15,7,0,0,8,0,1669.9444904080824,"(1,3] km"
S02001638,S02001644,32,0,0,3,6,2,1,20,0,1215.445305007075,"(1,3] km"
S02001638,S02001647,14,0,0,4,4,0,0,6,0,1625.734295088991,"(1,3] km"
S02001638,S02001649,12,0,0,3,6,3,0,0,0,2564.9664712234535,"(1,3] km"
S02001638,S02001653,16,0,0,4,8,1,0,3,0,2515.44946688417,"(1,3] km"
S02001638,S02001654,10,0,0,1,2,2,0,5,0,2067.874392312651,"(1,3] km"
S02001638,S02001655,28,0,0,12,8,0,1,7,0,2349.7113664526696,"(1,3] km"
S02001638,S02001656,24,0,0,18,2,0,0,4,0,3207.091961121535,"(3,6] km"
S02001638,S02001658,15,0,0,8,5,0,1,1,0,3693.9799389093682,"(3,6] km"
S02001638,S02001660,44,0,0,31,6,1,2,3,1,4471.170783324826,"(3,6] km"
S02001638,S02001663,33,0,0,10,18,3,1,0,1,5223.607587131833,"(3,6] km"
S02001638,S02001670,11,0,0,6,4,1,0,0,0,6378.4869338832905,"(6,10] km"
S02001638,S02001682,67,0,1,22,40,2,0,0,2,9596.609678258343,"(6,10] km"
S02001638,S02001683,11,0,0,1,7,1,0,0,2,14829.046319132427,"(10,15] km"
S02001638,S02001684,12,0,0,2,10,0,0,0,0,15834.604437021571,"(15,20] km"
S02001639,S02001577,20,0,0,9,8,1,2,0,0,12398.964796048665,"(10,15] km"
S02001639,S02001586,26,0,1,8,15,1,1,0,0,8591.056519697771,"(6,10] km"
S02001639,S02001587,10,0,0,3,6,1,0,0,0,7314.223194859176,"(6,10] km"
S02001639,S02001589,10,0,0,0,10,0,0,0,0,6236.330503469398,"(6,10] km"
S02001639,S02001592,10,0,0,3,6,0,1,0,0,5613.280269566522,"(3,6] km"
S02001639,S02001594,11,0,0,6,5,0,0,0,0,6100.369864756086,"(6,10] km"
S02001639,S02001609,11,0,0,3,4,1,2,1,0,4275.362582408502,"(3,6] km"
S02001639,S02001611,24,0,0,12,10,1,0,1,0,3214.8692866209067,"(3,6] km"
S02001639,S02001612,15,0,0,6,6,0,2,1,0,3914.919382042219,"(3,6] km"
S02001639,S02001616,22,0,0,11,9,0,1,1,0,4808.98813620558,"(3,6] km"
S02001639,S02001617,10,0,0,8,2,0,0,0,0,4486.527753717505,"(3,6] km"
S02001639,S02001619,12,0,0,9,1,0,1,1,0,4464.750325499591,"(3,6] km"
S02001639,S02001620,109,0,0,79,8,2,11,9,0,3541.698602449258,"(3,6] km"
S02001639,S02001621,47,0,0,20,11,0,9,6,1,3034.2264130769076,"(3,6] km"
S02001639,S02001622,175,0,0,107,13,11,20,23,1,2625.071357451304,"(1,3] km"
S02001639,S02001623,44,0,0,16,11,1,2,13,1,2467.1826227476586,"(1,3] km"
S02001639,S02001624,10,0,0,1,5,2,0,2,0,1417.4168004940207,"(1,3] km"
S02001639,S02001625,21,0,0,5,5,1,3,7,0,1128.570845122195,"(1,3] km"
S02001639,S02001626,21,0,0,3,15,0,0,3,0,1871.7724067392278,"(1,3] km"
S02001639,S02001627,60,0,0,15,32,5,6,1,1,4090.2141914701397,"(3,6] km"
S02001639,S02001630,12,0,0,3,9,0,0,0,0,4578.4812927608955,"(3,6] km"
S02001639,S02001631,12,0,0,7,4,0,1,0,0,4630.806886202197,"(3,6] km"
S02001639,S02001632,30,0,0,3,22,1,2,2,0,3357.9993038001485,"(3,6] km"
S02001639,S02001636,15,0,0,2,7,2,3,0,1,2134.3727594295374,"(1,3] km"
S02001639,S02001638,14,0,0,0,4,1,0,9,0,751.1475217678525,"[0,1] km"
S02001639,S02001639,40,0,0,2,4,0,0,34,0,0,"[0,1] km"
S02001639,S02001640,80,0,0,10,21,6,7,35,1,2797.91891683726,"(1,3] km"
S02001639,S02001641,20,0,0,0,11,0,5,4,0,1977.0088318656192,"(1,3] km"
S02001639,S02001642,65,0,0,4,16,3,3,39,0,1071.2456976080055,"(1,3] km"
S02001639,S02001643,50,0,0,6,20,2,0,22,0,929.4391719593016,"[0,1] km"
S02001639,S02001644,75,0,0,3,16,2,1,52,1,532.6955033994371,"[0,1] km"
S02001639,S02001645,24,0,0,1,7,0,0,16,0,731.9000556352587,"[0,1] km"
S02001639,S02001647,30,0,0,13,6,0,3,8,0,1264.8329902477,"(1,3] km"
S02001639,S02001648,10,0,0,0,6,1,1,2,0,978.9255412589551,"[0,1] km"
S02001639,S02001649,27,0,0,3,16,1,1,6,0,1824.3352023920395,"(1,3] km"
S02001639,S02001653,21,0,0,7,8,1,1,4,0,1872.1708893267964,"(1,3] km"
S02001639,S02001654,11,0,0,1,5,1,1,3,0,1500.1045955111658,"(1,3] km"
S02001639,S02001655,35,0,0,14,12,1,0,8,0,1854.1752839466624,"(1,3] km"
S02001639,S02001656,50,0,0,26,5,1,7,9,2,2710.7661301561293,"(1,3] km"
S02001639,S02001657,19,0,0,8,5,2,0,4,0,2437.2911288424402,"(1,3] km"
S02001639,S02001658,10,0,0,2,4,1,1,2,0,3160.0532544452944,"(3,6] km"
S02001639,S02001659,10,0,0,5,4,0,0,1,0,3643.602394298524,"(3,6] km"
S02001639,S02001660,120,0,0,82,19,3,4,12,0,4067.9041851202232,"(3,6] km"
S02001639,S02001663,52,0,0,18,25,2,3,3,1,4626.954740192161,"(3,6] km"
S02001639,S02001666,10,0,0,2,8,0,0,0,0,5148.556467032033,"(3,6] km"
S02001639,S02001667,18,0,0,3,8,0,7,0,0,4005.6746410242226,"(3,6] km"
S02001639,S02001669,15,0,0,3,10,2,0,0,0,4648.990486909573,"(3,6] km"
S02001639,S02001670,33,0,0,14,14,2,3,0,0,5679.212539822555,"(3,6] km"
S02001639,S02001682,100,0,1,27,62,6,3,1,0,9135.9462856466,"(6,10] km"
S02001639,S02001683,30,0,0,7,21,0,2,0,0,14348.284910935152,"(10,15] km"
S02001639,S02001684,12,0,0,2,9,1,0,0,0,15225.269920559635,"(15,20] km"
S02001640,S02001577,18,0,0,6,9,2,1,0,0,12742.669969053728,"(10,15] km"
S02001640,S02001611,11,0,0,4,6,1,0,0,0,5330.41873695824,"(3,6] km"
S02001640,S02001613,17,0,0,5,10,0,2,0,0,5346.177856064392,"(3,6] km"
S02001640,S02001615,10,0,0,4,5,0,0,1,0,6574.9338460628505,"(6,10] km"
S02001640,S02001616,12,0,0,8,3,0,1,0,0,5970.1765337915285,"(3,6] km"
S02001640,S02001619,12,0,0,9,0,1,0,1,1,5196.943609417172,"(3,6] km"
S02001640,S02001620,104,0,0,84,9,1,2,5,3,4682.001274281276,"(3,6] km"
S02001640,S02001621,26,0,0,14,9,1,0,2,0,4973.463764302443,"(3,6] km"
S02001640,S02001622,163,0,0,115,21,2,9,14,2,4240.209868841969,"(3,6] km"
S02001640,S02001623,19,0,0,8,5,0,1,5,0,4378.137061908871,"(3,6] km"
S02001640,S02001627,27,0,0,15,9,1,2,0,0,6763.815844868003,"(6,10] km"
S02001640,S02001640,65,0,1,2,11,2,2,46,1,0,"[0,1] km"
S02001640,S02001641,12,0,0,1,3,0,1,7,0,914.5458399042514,"[0,1] km"
S02001640,S02001642,56,0,0,8,14,0,0,34,0,1777.6382426939103,"(1,3] km"
S02001640,S02001643,19,0,0,3,7,0,0,9,0,1879.0452833078273,"(1,3] km"
S02001640,S02001644,12,0,0,2,3,2,1,4,0,2557.6129415229625,"(1,3] km"
S02001640,S02001647,25,0,1,16,7,0,0,1,0,3178.1127494260154,"(3,6] km"
S02001640,S02001653,17,0,0,1,9,0,1,5,1,2360.6463498089142,"(1,3] km"
S02001640,S02001655,28,0,0,10,12,0,2,2,2,2988.8494189011535,"(1,3] km"
S02001640,S02001656,51,0,0,40,8,0,1,2,0,3331.6570799423075,"(3,6] km"
S02001640,S02001657,22,0,0,3,11,0,6,2,0,3117.020684548184,"(3,6] km"
S02001640,S02001659,10,0,0,4,5,0,1,0,0,3636.2703415660817,"(3,6] km"
S02001640,S02001660,90,0,0,51,25,1,3,5,5,4602.734347751192,"(3,6] km"
S02001640,S02001663,30,0,0,10,18,0,0,1,1,4045.9368632254987,"(3,6] km"
S02001640,S02001667,15,0,0,0,8,1,4,1,1,2533.6822392871513,"(1,3] km"
S02001640,S02001670,25,0,0,15,7,2,1,0,0,4094.937336538884,"(3,6] km"
S02001640,S02001679,12,0,0,4,7,0,1,0,0,7856.624778100323,"(6,10] km"
S02001640,S02001682,64,0,0,28,34,0,2,0,0,8789.491978246448,"(6,10] km"
S02001640,S02001683,44,0,0,15,28,0,0,0,1,13714.624977954185,"(10,15] km"
S02001641,S02001577,11,0,0,3,6,0,1,0,1,12240.811639725489,"(10,15] km"
S02001641,S02001586,34,0,0,19,15,0,0,0,0,8212.982482664109,"(6,10] km"
S02001641,S02001587,14,0,1,6,7,0,0,0,0,6990.851723454638,"(6,10] km"
S02001641,S02001590,18,0,0,14,4,0,0,0,0,5511.6323750315105,"(3,6] km"
S02001641,S02001609,13,0,0,4,5,0,4,0,0,5533.234832985243,"(3,6] km"
S02001641,S02001611,20,0,0,15,5,0,0,0,0,4426.736257115094,"(3,6] km"
S02001641,S02001612,10,0,0,4,2,1,0,1,2,5026.947838668877,"(3,6] km"
S02001641,S02001615,10,0,0,7,2,0,1,0,0,5757.98119729294,"(3,6] km"
S02001641,S02001616,23,0,0,21,1,0,1,0,0,5205.91602665267,"(3,6] km"
S02001641,S02001619,23,0,0,15,5,1,0,2,0,4506.0203682913525,"(3,6] km"
S02001641,S02001620,104,0,0,77,6,0,5,14,2,3891.8694754683015,"(3,6] km"
S02001641,S02001621,39,0,0,27,5,0,2,4,1,4080.486632483074,"(3,6] km"
S02001641,S02001622,243,0,0,178,19,3,10,29,4,3367.63583931566,"(3,6] km"
S02001641,S02001623,41,0,1,18,12,1,7,2,0,3480.233297703699,"(3,6] km"
S02001641,S02001626,12,0,0,3,4,1,0,4,0,3794.438372855328,"(3,6] km"
S02001641,S02001627,39,0,0,22,13,1,3,0,0,5860.748553057588,"(3,6] km"
S02001641,S02001632,23,0,0,3,14,2,4,0,0,5298.989531460327,"(3,6] km"
S02001641,S02001640,114,0,0,6,17,0,4,87,0,914.5458399042514,"[0,1] km"
S02001641,S02001641,55,0,0,7,3,2,1,42,0,0,"[0,1] km"
S02001641,S02001642,82,0,0,12,10,0,9,50,1,1087.2963822889415,"(1,3] km"
S02001641,S02001643,48,0,0,4,6,0,2,36,0,1049.5995593054722,"(1,3] km"
S02001641,S02001644,32,0,0,7,8,0,0,17,0,1671.2434232815453,"(1,3] km"
S02001641,S02001645,13,0,0,3,4,0,5,1,0,2253.561715471807,"(1,3] km"
S02001641,S02001647,26,0,1,17,3,0,2,3,0,2264.1163589657463,"(1,3] km"
S02001641,S02001649,34,0,0,3,1,1,3,26,0,728.4560750708196,"[0,1] km"
S02001641,S02001650,21,0,0,2,1,2,0,16,0,317.0479230430504,"[0,1] km"
S02001641,S02001652,20,0,0,1,8,0,3,8,0,1701.5688663353142,"(1,3] km"
S02001641,S02001653,17,0,0,4,5,1,2,5,0,1531.9924317822033,"(1,3] km"
S02001641,S02001654,10,0,0,2,2,0,3,3,0,1781.5702281931772,"(1,3] km"
S02001641,S02001655,20,0,0,9,5,0,1,5,0,2121.8555786908837,"(1,3] km"
S02001641,S02001656,51,0,0,31,6,0,3,10,1,2579.8334161283747,"(1,3] km"
S02001641,S02001657,15,0,0,2,5,0,1,7,0,2335.779301006304,"(1,3] km"
S02001641,S02001658,31,0,0,15,6,1,1,8,0,2749.086547191624,"(1,3] km"
S02001641,S02001659,24,0,0,8,10,1,4,1,0,3070.5067104192094,"(3,6] km"
S02001641,S02001660,132,0,1,98,19,0,7,6,1,3938.9273008509554,"(3,6] km"
S02001641,S02001663,61,0,0,31,21,1,7,1,0,3694.2669428481504,"(3,6] km"
S02001641,S02001667,20,0,0,8,6,2,4,0,0,2470.8321781199493,"(1,3] km"
S02001641,S02001670,40,0,0,23,10,3,2,2,0,4162.3026902275815,"(3,6] km"
S02001641,S02001671,20,0,0,7,11,0,2,0,0,4862.72510508805,"(3,6] km"
S02001641,S02001679,12,0,0,4,8,0,0,0,0,7555.096650009323,"(6,10] km"
S02001641,S02001682,95,0,0,45,37,6,6,0,1,8465.72153646451,"(6,10] km"
S02001641,S02001683,23,0,0,7,11,1,3,1,0,13519.20922698272,"(10,15] km"
S02001641,S02001684,18,0,0,2,15,1,0,0,0,13947.203001449176,"(10,15] km"
S02001642,S02001577,20,0,0,3,15,1,1,0,0,12712.966296272189,"(10,15] km"
